-70,-65,-82,-92,1,13
-69,-65,-82,-92,1,13
-68,-65,-82,-92,1,13
-67,-65,-82,-92,1,13
-67,-65,-83,-92,1,13
-66,-65,-83,-92,1,13
-66,-65,-83,-91,1,13
-65,-65,-83,-91,1,13
-67,-65,-83,-91,1,13
-68,-65,-83,-91,1,13
-69,-65,-84,-91,1,13
-70,-65,-84,-91,1,13
-71,-66,-84,-91,1,13
-72,-66,-84,-91,1,13
-73,-66,-84,-91,1,13
-74,-66,-84,-91,1,13
-75,-66,-84,-91,1,13
-76,-66,-84,-91,1,13
-77,-66,-84,-91,1,13
-78,-66,-84,-91,1,13
-79,-66,-84,-91,1,13
-79,-66,-83,-91,1,13
-78,-66,-83,-91,1,13
-77,-65,-83,-91,1,13
-76,-65,-83,-91,1,13
-76,-65,-83,-90,1,13
-75,-65,-83,-90,1,13
-74,-65,-83,-90,1,13
-74,-66,-83,-90,1,13
-73,-65,-83,-90,1,12
-72,-65,-83,-90,1,12
-75,-65,-83,-90,1,12
-74,-65,-84,-90,1,12
-73,-65,-84,-89,1,12
-72,-65,-84,-89,1,12
-72,-64,-84,-89,1,12
-71,-64,-85,-89,1,12
-71,-64,-84,-89,1,12
-71,-65,-84,-89,1,12
-72,-65,-83,-89,1,12
-71,-66,-83,-89,1,12
-70,-66,-83,-89,1,12
-70,-66,-85,-89,1,12
-69,-66,-85,-89,1,12
-68,-66,-85,-89,1,12
-69,-67,-85,-89,1,12
-69,-67,-84,-89,1,12
-68,-67,-84,-89,1,12
-67,-67,-84,-89,1,12
-70,-67,-84,-89,1,12
-70,-67,-85,-90,1,12
-71,-67,-85,-90,1,12
-70,-66,-85,-90,1,12
-69,-66,-85,-90,1,12
-71,-66,-85,-90,1,12
-72,-66,-85,-90,1,12
-72,-66,-84,-90,1,12
-73,-66,-84,-90,1,12
-71,-65,-84,-90,1,12
-70,-65,-84,-90,1,12
-68,-65,-84,-91,1,12
-70,-65,-84,-91,1,12
-72,-65,-84,-91,1,12
-73,-65,-84,-91,1,12
-74,-65,-83,-91,1,12
-76,-65,-83,-91,1,12
-77,-65,-83,-91,1,12
-78,-65,-83,-92,1,12
-80,-65,-83,-92,1,12
-81,-65,-83,-92,1,12
-82,-65,-83,-92,1,12
-83,-65,-83,-92,1,12
-84,-65,-83,-92,1,12
-85,-65,-83,-92,1,12
-86,-65,-83,-92,1,12
-87,-65,-83,-92,1,12
-84,-66,-83,-92,1,12
-83,-66,-83,-92,1,12
-82,-66,-82,-92,1,12
-81,-66,-82,-92,1,12
-80,-66,-82,-92,1,12
-79,-66,-82,-92,1,12
-78,-66,-82,-92,1,12
-77,-65,-82,-92,1,12
-76,-65,-82,-92,1,12
-75,-65,-81,-92,1,12
-75,-65,-81,-93,1,12
-74,-65,-81,-93,1,12
-73,-65,-81,-93,1,12
-72,-65,-81,-93,1,12
-72,-65,-80,-93,1,12
-72,-65,-80,-94,1,12
-73,-66,-80,-94,1,12
-73,-66,-81,-94,1,12
-73,-65,-81,-94,1,12
-73,-65,-80,-93,1,12
-74,-65,-80,-93,1,12
-75,-65,-80,-93,1,12
-76,-65,-80,-93,1,12
-77,-65,-81,-93,1,12
-77,-65,-81,-92,1,12
-78,-65,-81,-92,1,12
-76,-65,-81,-92,1,12
-74,-65,-81,-92,1,12
-79,-65,-81,-92,1,12
-77,-66,-81,-92,1,12
-76,-66,-81,-92,1,12
-75,-66,-81,-92,1,12
-75,-66,-82,-92,1,12
-74,-66,-82,-92,1,12
-74,-65,-82,-92,1,12
-75,-65,-84,-92,1,12
-76,-65,-84,-92,1,12
-76,-65,-84,-91,1,12
-76,-66,-84,-91,1,12
-75,-66,-84,-91,1,12
-75,-66,-84,-92,1,12
-74,-66,-84,-92,1,12
-73,-66,-84,-92,1,12
-72,-66,-84,-92,1,12
-72,-66,-83,-92,1,12
-71,-66,-83,-91,1,12
-71,-66,-83,-91,1,11
-72,-66,-83,-91,1,11
-73,-67,-83,-90,1,11
-74,-67,-83,-90,1,11
-75,-67,-83,-90,1,11
-76,-67,-82,-90,1,11
-77,-67,-82,-91,1,11
-78,-67,-82,-91,1,11
-79,-67,-82,-91,1,11
-80,-67,-82,-91,1,11
-81,-67,-82,-91,1,11
-82,-67,-82,-91,1,11
-83,-67,-82,-91,1,11
-84,-67,-82,-91,1,11
-83,-67,-83,-91,1,11
-82,-67,-83,-90,1,11
-82,-66,-83,-90,1,11
-81,-67,-83,-90,1,11
-80,-67,-83,-90,1,11
-79,-67,-83,-90,1,11
-78,-67,-83,-90,1,11
-77,-67,-83,-90,1,11
-76,-67,-83,-90,1,11
-73,-67,-84,-90,1,11
-74,-67,-84,-90,1,11
-75,-66,-84,-90,1,11
-76,-66,-84,-90,1,11
-76,-66,-84,-89,1,11
-76,-66,-85,-90,1,11
-75,-65,-85,-90,1,11
-75,-65,-86,-90,1,11
-74,-65,-86,-90,1,11
-74,-64,-86,-90,1,11
-73,-64,-86,-90,1,11
-72,-63,-86,-90,1,11
-71,-63,-86,-90,1,11
-70,-63,-86,-90,1,11
-70,-63,-85,-90,1,11
-70,-63,-85,-91,1,11
-71,-63,-85,-91,1,11
-72,-64,-85,-91,1,11
-73,-64,-85,-91,1,11
-74,-64,-85,-91,1,11
-74,-64,-85,-92,1,11
-73,-64,-85,-92,1,11
-72,-65,-85,-92,1,11
-71,-65,-85,-92,1,11
-69,-65,-85,-92,1,11
-68,-65,-85,-92,1,11
-68,-65,-84,-92,1,11
-67,-65,-84,-92,1,11
-67,-65,-84,-91,1,11
-67,-64,-84,-91,1,11
-69,-64,-84,-91,1,11
-70,-64,-84,-91,1,11
-72,-65,-84,-91,1,11
-73,-65,-83,-91,1,11
-74,-65,-83,-91,1,11
-75,-65,-83,-91,1,11
-76,-65,-83,-91,1,11
-77,-65,-83,-91,1,11
-78,-65,-83,-91,1,11
-79,-65,-83,-90,1,11
-80,-65,-83,-90,1,11
-81,-65,-83,-90,1,11
-79,-64,-83,-90,1,11
-78,-64,-83,-90,1,11
-77,-64,-83,-90,1,11
-76,-64,-83,-90,1,11
-75,-64,-83,-90,1,11
-74,-64,-83,-90,1,11
-74,-63,-83,-90,1,11
-73,-62,-83,-90,1,11
-73,-62,-84,-90,1,11
-72,-62,-84,-90,1,11
-71,-62,-84,-90,1,11
-71,-62,-85,-90,1,11
-70,-62,-85,-90,1,11
-69,-62,-85,-90,1,11
-68,-62,-85,-90,1,11
-67,-62,-85,-90,1,11
-67,-62,-85,-91,1,11
-66,-61,-85,-91,1,11
-66,-61,-85,-90,1,11
-65,-61,-85,-90,1,11
-67,-61,-85,-90,1,11
-68,-61,-85,-90,1,11
-69,-61,-85,-90,1,11
-69,-60,-85,-90,1,11
-69,-60,-86,-90,1,11
-70,-60,-86,-90,1,11
-71,-60,-86,-90,1,11
-71,-60,-87,-90,1,11
-72,-59,-87,-90,1,11
-73,-59,-87,-90,1,11
-73,-59,-86,-90,1,11
-73,-59,-86,-91,1,11
-72,-59,-86,-91,1,11
-72,-59,-86,-92,1,11
-71,-59,-86,-92,1,11
-70,-59,-86,-92,1,11
-69,-59,-86,-92,1,11
-68,-59,-86,-92,1,11
-67,-59,-86,-92,1,11
-67,-58,-86,-92,1,11
-66,-58,-86,-92,1,11
-65,-58,-87,-92,1,11
-65,-58,-87,-93,1,11
-66,-58,-87,-93,1,11
-67,-58,-87,-93,1,11
-67,-58,-86,-93,1,11
-68,-58,-86,-92,1,11
-69,-58,-86,-92,1,11
-70,-58,-86,-92,1,11
-72,-58,-86,-92,1,11
-73,-58,-86,-92,1,11
-74,-58,-86,-92,1,11
-75,-58,-86,-92,1,11
-76,-58,-86,-92,1,11
-77,-58,-86,-92,1,11
-78,-58,-85,-92,1,11
-79,-58,-85,-92,1,11
-79,-58,-85,-93,1,11
-78,-58,-85,-93,1,11
-77,-58,-85,-93,1,11
-76,-58,-85,-93,1,11
-75,-58,-85,-93,1,11
-74,-58,-85,-93,1,11
-73,-57,-85,-93,1,11
-72,-57,-85,-93,1,11
-71,-57,-85,-93,1,11
-70,-57,-85,-93,1,11
-69,-57,-85,-93,1,11
-68,-57,-85,-93,1,11
-67,-57,-85,-93,1,11
-67,-56,-85,-93,1,11
-68,-56,-85,-93,1,11
-66,-56,-85,-93,1,11
-65,-56,-85,-93,1,11
-64,-56,-85,-93,1,11
-64,-56,-84,-93,1,11
-65,-56,-84,-93,1,11
-64,-55,-85,-93,1,11
-63,-55,-85,-93,1,11
-62,-55,-85,-93,1,11
-61,-55,-85,-93,1,11
-60,-55,-85,-93,1,11
-59,-55,-85,-93,1,11
-58,-55,-85,-93,1,11
-61,-55,-84,-93,1,11
-62,-55,-84,-93,1,11
-63,-55,-84,-93,1,11
-65,-55,-84,-93,1,11
-66,-55,-85,-93,1,11
-67,-55,-85,-93,1,11
-67,-55,-84,-93,1,11
-67,-54,-84,-93,1,11
-67,-54,-85,-93,1,11
-68,-54,-85,-93,1,11
-68,-55,-85,-93,1,11
-69,-55,-85,-93,1,11
-69,-55,-85,-92,1,11
-70,-55,-85,-92,1,11
-70,-54,-85,-92,1,11
-71,-54,-85,-92,1,11
-71,-54,-85,-93,1,11
-72,-54,-85,-93,1,11
-73,-54,-85,-93,1,11
-74,-54,-85,-93,1,11
-75,-54,-85,-93,1,11
-76,-54,-85,-93,1,11
-77,-54,-84,-93,1,11
-77,-54,-84,-92,1,11
-77,-55,-84,-92,1,11
-76,-55,-84,-92,1,11
-75,-55,-84,-93,1,11
-76,-57,-84,-93,1,11
-76,-57,-83,-93,1,11
-77,-57,-83,-93,1,11
-78,-57,-83,-93,1,11
-78,-57,-84,-93,1,11
-79,-57,-84,-93,1,11
-80,-57,-84,-93,1,11
-79,-59,-84,-93,1,10
-78,-59,-84,-93,1,10
-77,-59,-84,-92,1,10
-76,-61,-84,-92,1,10
-75,-61,-84,-92,1,10
-75,-61,-84,-93,1,10
-76,-61,-84,-93,1,10
-76,-62,-84,-93,1,10
-76,-62,-83,-93,1,10
-76,-62,-83,-92,1,10
-75,-62,-83,-92,1,10
-74,-62,-83,-92,1,10
-76,-62,-83,-91,1,10
-75,-62,-83,-91,1,10
-74,-62,-83,-91,1,10
-73,-62,-83,-91,1,10
-72,-62,-83,-91,1,10
-72,-63,-83,-91,1,10
-71,-63,-83,-91,1,10
-70,-63,-83,-90,1,10
-70,-63,-82,-90,1,10
-71,-63,-82,-90,1,10
-71,-64,-82,-90,1,10
-70,-64,-82,-90,1,10
-70,-65,-82,-90,1,10
-70,-65,-81,-89,1,10
-71,-65,-81,-89,1,10
-71,-66,-81,-89,1,10
-72,-66,-81,-89,1,10
-72,-66,-80,-89,1,10
-73,-66,-80,-88,1,10
-72,-66,-80,-88,1,10
-72,-68,-80,-88,1,10
-70,-68,-79,-88,1,10
-69,-68,-79,-88,1,10
-72,-69,-79,-88,1,10
-74,-69,-79,-88,1,10
-75,-69,-79,-88,1,10
-74,-69,-78,-88,1,10
-74,-69,-77,-88,1,10
-74,-70,-77,-88,1,10
-73,-70,-79,-88,1,10
-74,-72,-79,-88,1,10
-74,-72,-78,-88,1,10
-75,-72,-78,-88,1,10
-76,-72,-78,-88,1,10
-78,-72,-78,-88,1,10
-79,-72,-78,-88,1,10
-79,-72,-78,-90,1,10
-80,-72,-78,-90,1,10
-81,-72,-78,-90,1,10
-82,-72,-78,-90,1,10
-82,-72,-78,-89,1,10
-81,-72,-78,-89,1,10
-80,-72,-78,-89,1,10
-80,-73,-78,-89,1,10
-79,-73,-78,-89,1,10
-78,-73,-78,-89,1,10
-79,-73,-79,-89,1,10
-80,-73,-78,-88,1,10
-79,-73,-78,-88,1,10
-77,-73,-78,-89,1,10
-76,-73,-78,-89,1,10
-75,-73,-78,-89,1,10
-77,-73,-79,-89,1,10
-78,-73,-79,-89,1,10
-77,-72,-79,-89,1,10
-76,-72,-79,-89,1,10
-76,-72,-80,-89,1,10
-75,-72,-80,-89,1,10
-74,-72,-80,-89,1,10
-75,-72,-79,-89,1,10
-75,-71,-79,-89,1,10
-75,-71,-78,-89,1,10
-74,-71,-78,-89,1,10
-73,-71,-78,-89,1,10
-73,-70,-78,-89,1,10
-72,-70,-78,-89,1,10
-71,-70,-78,-89,1,10
-71,-70,-78,-90,1,10
-72,-70,-78,-90,1,10
-72,-70,-79,-90,1,10
-73,-70,-79,-90,1,10
-73,-70,-79,-89,1,10
-74,-70,-79,-89,1,10
-74,-70,-79,-90,1,10
-71,-70,-79,-90,1,10
-75,-70,-79,-90,1,10
-76,-70,-79,-90,1,10
-77,-70,-79,-90,1,10
-75,-70,-78,-90,1,10
-74,-70,-78,-90,1,10
-74,-71,-78,-90,1,10
-74,-71,-78,-91,1,10
-73,-70,-78,-91,1,10
-72,-70,-78,-91,1,10
-72,-71,-78,-91,1,10
-71,-71,-78,-91,1,10
-71,-71,-78,-92,1,10
-71,-71,-79,-92,1,10
-70,-71,-79,-92,1,10
-70,-71,-78,-92,1,10
-70,-71,-78,-91,1,10
-70,-72,-78,-91,1,10
-71,-72,-78,-91,1,10
-71,-72,-78,-92,1,10
-71,-72,-78,-91,1,9
-72,-72,-78,-91,1,9
-73,-72,-78,-91,1,9
-74,-73,-78,-91,1,9
-74,-73,-77,-91,1,9
-75,-73,-77,-91,1,9
-73,-73,-77,-91,1,9
-72,-73,-77,-91,1,9
-71,-73,-77,-92,1,9
-72,-73,-77,-92,1,9
-73,-73,-77,-92,1,9
-74,-73,-77,-92,1,9
-75,-73,-77,-92,1,9
-76,-73,-77,-92,1,9
-77,-73,-77,-92,1,9
-77,-73,-76,-92,1,9
-78,-73,-76,-92,1,9
-76,-73,-76,-92,1,9
-75,-73,-76,-92,1,9
-74,-73,-76,-91,1,9
-75,-73,-76,-91,1,9
-73,-73,-75,-91,1,9
-74,-73,-75,-91,1,9
-76,-73,-75,-91,1,9
-77,-73,-75,-91,1,9
-78,-73,-75,-91,1,9
-79,-73,-75,-91,1,9
-80,-73,-75,-91,1,9
-81,-73,-75,-91,1,9
-79,-74,-75,-91,1,9
-78,-74,-75,-91,1,9
-77,-74,-75,-90,1,9
-76,-74,-75,-90,1,9
-75,-74,-74,-90,1,9
-75,-74,-74,-91,1,9
-74,-74,-74,-91,1,9
-74,-74,-76,-91,1,9
-74,-74,-76,-90,1,9
-75,-74,-76,-90,1,9
-76,-74,-76,-90,1,9
-77,-74,-76,-90,1,9
-78,-75,-76,-90,1,9
-79,-75,-76,-90,1,9
-81,-75,-76,-90,1,9
-82,-75,-76,-90,1,9
-83,-75,-76,-90,1,9
-84,-75,-77,-90,1,9
-85,-75,-77,-90,1,9
-86,-75,-77,-91,1,9
-87,-75,-77,-91,1,9
-84,-75,-77,-91,1,9
-84,-75,-77,-89,1,9
-82,-75,-77,-89,1,9
-81,-75,-77,-89,1,9
-80,-75,-76,-89,1,9
-80,-75,-76,-90,1,9
-78,-76,-76,-90,1,9
-77,-76,-76,-90,1,9
-79,-76,-77,-90,1,9
-80,-76,-77,-91,1,9
-81,-76,-77,-91,1,9
-79,-76,-77,-91,1,9
-79,-76,-78,-91,1,9
-78,-76,-78,-91,1,9
-77,-76,-78,-91,1,9
-76,-76,-78,-91,1,9
-75,-76,-78,-91,1,9
-75,-77,-78,-91,1,9
-74,-77,-78,-91,1,9
-73,-77,-78,-90,1,9
-75,-77,-78,-90,1,9
-77,-77,-78,-90,1,9
-78,-77,-78,-90,1,9
-79,-77,-78,-90,1,9
-81,-77,-77,-90,1,9
-82,-77,-77,-90,1,9
-83,-77,-77,-90,1,9
-84,-77,-77,-90,1,9
-85,-77,-77,-90,1,9
-86,-77,-77,-90,1,9
-87,-77,-77,-90,1,9
-82,-77,-77,-89,1,9
-81,-77,-77,-89,1,9
-83,-77,-77,-89,1,9
-84,-77,-77,-89,1,9
-85,-77,-77,-89,1,9
-86,-77,-77,-89,1,9
-87,-77,-77,-89,1,9
-88,-77,-77,-89,1,9
-89,-77,-77,-89,1,9
-89,-77,-77,-90,1,9
-90,-77,-77,-90,1,9
-88,-77,-77,-90,1,9
-83,-77,-77,-91,1,9
-82,-77,-77,-91,1,9
-81,-77,-77,-91,1,9
-80,-77,-77,-91,1,9
-79,-77,-77,-91,1,9
-78,-76,-77,-91,1,9
-78,-76,-77,-90,1,9
-77,-76,-77,-90,1,9
-76,-75,-77,-90,1,9
-75,-75,-77,-90,1,9
-74,-75,-77,-90,1,9
-75,-75,-77,-91,1,9
-76,-75,-77,-91,1,9
-77,-75,-77,-91,1,9
-76,-75,-77,-91,1,8
-76,-75,-77,-90,1,8
-77,-74,-77,-90,1,8
-78,-74,-77,-90,1,8
-78,-74,-76,-90,1,8
-79,-74,-76,-90,1,8
-80,-74,-76,-90,1,8
-80,-75,-76,-90,1,8
-81,-75,-76,-90,1,8
-82,-75,-76,-90,1,8
-83,-76,-76,-90,1,8
-84,-76,-76,-89,1,8
-83,-76,-76,-89,1,8
-82,-76,-76,-89,1,8
-81,-76,-76,-89,1,8
-80,-76,-76,-89,1,8
-79,-76,-76,-89,1,8
-78,-76,-76,-89,1,8
-77,-76,-76,-89,1,8
-85,-77,-76,-89,1,8
-86,-77,-76,-89,1,8
-87,-77,-76,-89,1,8
-88,-77,-76,-89,1,8
-89,-77,-76,-89,1,8
-84,-77,-76,-89,1,8
-83,-77,-76,-89,1,8
-82,-77,-76,-89,1,8
-81,-77,-76,-89,1,8
